inn,id
5503241227,7803812
5835142156,12124445
7610087301,255369
7610087291,255355
7327041840,1659006
3923003260,5837058
3906246680,2338134
6829095260,8144988
3901004366,1625342
7705619988,4500746
8617023595,320795
5502051600,6937098
4719026238,3476361
7840053441,9813419
6218006266,8023447
5507263581,10755811
9725102920,11997950
5609066303,4495134
2014016533,10500482
3102203453,4583880
3804004064,1699081
7536066253,3125005
7805781254,11629430
7706817750,8964116
9715433150,11997874
3908603496,3413926
277946704,11222724
9728104354,12250575
7735505970,2077716
3918011080,5374540
904006542,5560058
3906316601,8346533
6234002445,1947483
1659174280,9869216
7735186594,11230773
3447027760,671064
6140003242,9629777
6165145802,1244989
9717124158,11998266
6330088734,11166837
2308207481,8368004
7733421161,12256859
7716906617,10586235
5024208198,11427265
9729086556,10237267
6670290715,4617565
2540212331,9314229
7810419219,7856754
9702051362,12064876
2310132000,3386659
7728449852,10823051
7720904813,12240602
7206055278,9839119
4823077334,11057276
2312136650,6462998
7720138220,2786441
702007173,244174
1655294610,8557367
5053068795,4290144
5402065494,11533116
7804671989,11354661
7814378429,6193760
7713557100,1859113
2312276216,10817326
7203357312,9422334
1656099355,10295428
9731094635,11880710
2625034511,3982057
5020087143,11273454
3702176307,10197156
3702116756,9387585
7734427430,11077739
6950038300,9337759
3662266978,10783320
3460080402,11557007
4909111587,2353370
5029227557,10519407
1831151970,1533036
1831153030,741048
9721094957,11260494
1831195135,11078732
1435276510,8309479
1840035755,9085809
7701404830,8792960
7720864310,11814371
1119001966,5077597
7716739395,7783427
9704068509,11600982
9728079789,12000156
7719758572,543948
7811004802,7062689
7802939422,12159510
3662993123,9113923
7727421974,11063060
9727022821,12079992
3817043783,8312289
3817024117,5821118
3817026548,166261
225010470,9599263
1659110896,2797726
1658073480,3719288
7719767827,2921768
2312247085,9813097
7727270490,9453485
7714445008,11033268
3662304207,12133500
7714470533,11558546
9704008443,11213370
5038095882,7700206
6229033712,6131527
2463235250,2278358
1327019308,7960853
5208000070,2515302
7839473240,7665982
6820024345,1014702
6164124951,10895699
8602180348,2805910
2311253505,10546106
6658394193,2136566
6501282808,9713101
7725508838,4488467
2724208046,9522168
278167154,1111323
5407005121,3796350
3849011618,3159145
4028042209,1681897
5407975401,11081627
9103005737,8876294
4228008371,386919
2536175729,6279205
6330056299,7768792
7604315800,9989060
1400008863,11842892
7801638790,8868903
3016043781,3962614
9103073014,9204077
9102049763,8973048
5610051862,6922816
2310223730,11557389
1658153135,8330850
2312200175,7765536
2536148933,3698378
1513054701,9245593
5034001957,5851828
1655256679,7558719
7328047041,6144265
276956820,11428814
7706789407,7753691
6685029520,7900207
5320007396,2251507
7203331191,9069638
2632808237,7959170
7203383440,9760189
9702018510,11341799
7733801886,1257679
2536251715,16909
2130156997,9289860
9721070410,10817301
5024208871,11445584
7701704135,6560519
7805403855,4724255
7702574337,4488189
7802696804,11155103
278932479,10308134
7203460574,10817730
5902808910,2587728
7743345590,11382941
7701859675,4159869
1657220036,9641088
7724184740,9031115
5404523005,8897872
7810843354,1861396
7716859942,10249330
608040984,9643248
5501207245,4473826
608015480,1112251
9717030541,9799125
5405402620,4565345
1841088541,11120566
9102064810,9018147
3128035429,1169104
6166104118,10150702
3126010161,1183422
7733712788,338503
9723015252,10130373
5007111541,11433950
9729281405,10945795
7708301657,9947774
2901206949,3003417
7806228860,9676524
7203256184,9015680
6167052448,6953015
6501299181,10719339
6679075286,9328793
4312137030,4896525
2222814822,7948236
7806564446,11130709
7804627860,10795928
5505208095,4333930
1658087370,6041370
6372014501,4640848
3651009464,8054737
8904065006,3356915
7723374642,9063310
3460064471,9833368
3702615138,4635886
4205286090,8480311
4013004634,9503869
7610096306,416757
2234010745,155166
3661179063,11826867
6501272341,9144396
1840101380,11472944
7804679515,11509248
276111477,1871460
4824054509,4857161
9102249057,10808330
1840098554,11369491
2224112145,4444922
5405429855,2668395
7714450914,11114327
7706632910,6426007
1435212958,643047
7813257950,9868129
4007020275,9313775
6450105798,10942447
5028022236,3818622
1655409117,10828228
5720023931,10842146
7107119308,10152792
7720328905,9588707
7733759144,3056994
2315212620,11070787
6317077194,3080153
7814494383,5428644
7718926217,7832558
5835089167,3802336
7733879970,8547831
7722404083,10266032
9728079860,12000723
7727792182,7629203
541025531,214825
1328008700,8362077
9729300104,11399947
7724426124,10480041
7723396269,9275801
1516617381,5712142
5038156359,11460651
7725489945,10606136
554006222,11220221
9715415698,11801701
7722347413,9521632
7717688961,2723149
6311183608,10897613
5038082989,4902391
6904038418,4684392
7704851378,8213409
9723039366,10481722
7720797640,8255604
1004001511,117007
527002540,5514813
4217124545,2179584
5904343730,9991102
6317122129,10468153
7716121880,6607674
9717016346,9631308
9715453982,12207001
7728325141,9553145
5040159212,10889513
6685117456,9861415
6501148538,1489039
7411023374,7384354
7810446043,8496086
1615016134,11491711
2312182504,4598401
6230072219,4147858
7715926762,7317369
7202231331,428246
5406322209,4139353
7727631139,486232
1660273461,9779328
2311212322,9742114
7810875652,7411930
4345133383,5948672
7743374513,11768119
5904373735,11026474
7814627650,8932622
7203420211,10238142
7722721646,7238406
7806349551,4631342
276935040,10761527
7743657222,2359129
1660346649,11339920
570001912,1652451
9103078291,9585503
7806127277,7055711
6732222980,11750724
6679030246,7889040
9731058281,11206426
5834112423,9328791
2320216242,8106532
7328076959,8315686
725003383,3700394
2721143009,5675538
7731449027,7935071
2013432347,6331781
2309105690,5944467
7810352821,9239221
3123339487,8368618
7810384189,9442863
5902994670,8557336
7709916124,7593055
6820021312,2463788
7453129206,1072119
5024046772,7178249
2015002854,424183
5404417279,1312615
3664095206,3958239
7448242781,11869756
6230082961,8298834
5406727420,7616078
5404012970,9255320
7722282100,2598783
5024204330,11308068
1647017571,9546015
9702027391,11475998
7704744665,2615148
2223633917,11393156
7708385985,11382369
7724299885,9037397
7203342411,9204662
5074059248,10666288
7536170818,10652790
7709694312,3153083
7327064220,7423787
5501205181,1404665
7724456778,10809834
5501055377,5989392
7717770038,8197718
7811376230,6060989
7723903945,8453951
6449024784,6275280
7703579000,6537019
7811261302,9544303
7816599374,8954537
6685107296,9623396
275914312,10561209
7820314656,4058818
5903998100,8614456
7720430553,10702351
3662261024,10599740
6141051947,10224350
4824060340,7772382
7702824788,8146592
7735530590,2478799
7733263469,9557621
7701340551,6665798
3327821890,336667
3811452395,10527696
7727443833,11315929
3811147088,5348951
7733269799,9621467
7714816950,137936
7720723736,2064427
1512015210,2149909
2308131803,6127798
6912012621,11460623
1655429709,11213971
1515913483,558866
2524142800,8926198
9702008825,11163356
274182271,8179198
3827044144,8308489
3808192080,9455444
3810069550,10208788
3808223645,658791
1515912458,6053214
6453092850,6106031
9725028948,11242627
5001069967,4882974
6686058210,9033160
6167203023,11810378
1658187254,9593695
4217177586,9771747
6671065705,10076973
276967532,11773669
5257140785,8099181
9723195510,12144474
7716715980,1581035
7722365638,9779474
5038042760,3432312
7841511253,8948735
7733304309,9965601
2465218282,997687
7722193450,6556554
8620021005,7667295
7723596444,4797169
1310087050,171735
9725105374,12040730
7842211037,12047421
7729771766,8570659
7806352265,3805245
276930797,10557970
2465162618,10157663
3257019182,8595374
7801311089,9788480
7721697662,1161007
9729121994,10332446
702722832,290164
2301071520,3322811
5407498318,8617986
7714487618,11880453
2703094503,10278771
1657073776,4220128
1655241263,898913
1658074412,3753210
1659181826,10223030
1658215511,10921595
9719011311,11492915
3904600060,3970991
3904051406,5867198
3904020736,1562282
7203362087,9488586
4028026140,5772207
1650019709,2335903
1646031380,97954
1650385800,11195879
1841038639,8276935
1651074220,9136996
5919012756,2246147
1655119785,3562517
1651054907,2518206
264070988,9360549
5905995640,8334456
274937116,10665135
1650320730,9552170
1650298812,9007434
1650333908,9834119
7706699898,5063412
1650315673,9435994
4101163993,8547358
4105039556,2809782
6229026017,3151181
5102046437,7963701
5027210830,8489332
2902072769,837348
403004590,3177796
6671144347,11531435
7719739763,3864542
7704828107,7756374
9701093264,10433580
7724329138,9354708
7725688193,2519788
5024152379,9123608
276157094,8500194
5404166000,11338013
570004261,4245043
7451258333,6607605
5040074664,7247307
2311256217,10601054
2543025957,7864538
7456050635,11854099
2016002695,8100759
546015311,203448
7604259048,8435187
2311290634,11068305
7722706180,2374990
4825018430,1923988
4825093525,8108685
2536308993,10580188
4632192255,8618174
5507254386,10201736
9723145188,11806841
2709017382,11363803
7806292376,10389090
7726429730,10665541
7716663611,2133353
7202188220,2585630
5047243336,11388986
269040056,11126960
3662139240,4884306
3528164845,2558698
3906288464,7756582
2301092577,9865450
7816235786,1291641
7116010392,7034894
7707376120,10016048
7447277975,10420255
268052852,2960666
265043578,9872483
9703141869,12154879
5042147420,10535675
4703145102,9763634
9102270411,11511036
1832105060,7752873
7733898733,8898267
2524004983,5447391
5027226445,9169080
5041214473,12146485
7743221700,10333105
2721238010,10756275
7814676249,10048471
608043495,10050432
7733008229,7096148
2466163276,9279881
9201003784,8776765
9721094080,11245235
7447263059,9812917
1001186776,55134
9709089118,12062925
2130221413,11423661
5905070532,11783078
5030084977,9136308
7707415556,10712101
5034054229,10283165
9701097815,10503269
7801106690,2156936
9729011159,9786605
5257054166,2383506
9715311378,10520903
7714854995,250812
1829014776,100323
7719694625,1511273
5835136096,11282537
2318043602,10058213
4345376964,8301266
6312095866,4872220
276151007,8029595
9729089518,10246290
7409007833,6152806
9704125605,11798653
7718971611,8409325
7731646956,4339160
7810444039,9783852
5405051443,11224828
4029049574,8172407
1644056822,102477
1684001516,11756903
5905049065,10093765
9203006580,8989505
6314039955,9067883
5310013513,2336161
3257019190,8595923
3257010302,8140774
1683013815,12177885
6905024760,6460448
2208055965,10723527
7701367190,8051892
7708367545,11205741
3664116304,3368093
7727217305,7127476
9731035929,10986283
6439082522,8014122
5036133758,8053302
6167100758,5516984
4725009551,11437558
3327141005,10740950
3662262807,10678471
3702510713,5970488
7729502932,2377993
9723149993,11832745
7842198428,11732306
3102047540,11304416
5501189878,10703292
1106014816,5143054
7710521804,2657622
9729211239,10499745
7719717022,1932915
9703076345,11791680
6211005418,1526908
7810444688,9789715
268055490,2708110
5262292984,8142868
6453083084,2898041
7447195994,3582007
2724229913,10762097
3904072830,5925171
7801690863,11450650
4205051081,5803943
4205219111,4279873
7706429877,9511254
9726003375,11730233
2903006448,5620391
7743400241,12006377
6820015044,3174039
2464124874,9599491
7730298897,12098954
4101189769,11113839
7801710100,11800676
7709918820,7644106
7724323880,9284276
7730679973,7708011
4205402269,11742194
2536274952,8633996
7814784124,11470000
4720011363,1990259
5837076413,11069631
4727002030,8923137
4345457797,10012395
4345409419,9098466
2466184364,10342205
4211017265,267472
6658456643,8589578
608006285,33768
7813561260,8018545
4704113544,12174501
5074081035,12144291
816010941,2275058
9102263260,11286760
9727038606,12208668
6321207030,4465181
3702100361,9069672
3906262674,1505232
4345468069,10282406
5040151975,10435221
9109001979,8856389
1645031098,9521355
1645020459,6313085
1650121357,2119317
8603117395,858682
7017474668,11320774
9725069292,11736096
3241006974,1299787
2465122735,9149911
3525007876,491594
2502054250,9623841
7814445675,3336277
5029237227,10873141
7813246282,9668054
2315162344,4203532
7718170315,6535611
7106048125,6381684
7727434780,11198661
2905008190,232429
7804447137,4164737
7701678502,6523302
6322037052,691651
7743425704,12254886
9701199599,11796877
6671163653,2651284
4823025167,3478155
4218003173,1062005
7705800601,5792616
1650297569,8972217
9704143450,11868586
5903070946,2192956
5836312989,3352776
4703143592,9621558
3664239874,10899857
2508127410,9843466
6168081770,6953307
7731430481,7347727
2540127037,5837632
7805730161,10739098
6150075888,8384231
5050153467,11742840
6449016367,2350092
5752040601,2364686
2302065329,4238625
7723724495,4734535
6685081827,9033231
2127320823,5333050
2315170641,205407
7811515797,2428048
5402496420,871799
6670464626,10559999
7451225793,2188833
5049022237,8927348
7725754791,1268499
1660188079,8094351
7728438681,10755016
2225138160,7852958
7612046332,8924412
2461044821,11123823
7802834758,8022730
3528107861,5866935
2722105856,10525935
6950175850,8253766
4825030067,1893184
7722752281,3843369
6165176430,7570002
4345436719,9627696
5903074771,2280637
6679056452,8812656
5405996685,10137326
6950243130,11398836
7710941750,7959552
7729736320,7839521
7727795754,7659252
2130053328,1759835
7813304858,1021651
2232008902,1832134
3444154872,1362777
7448190773,9688286
5003066506,2697336
5024141680,8361449
7736259982,9596393
7725813655,8262720
7733580877,5186390
5250066733,10044666
7453333096,11222055
3435122779,9503368
5904214710,1378430
5504134860,9575848
7707836392,8562740
7706108016,7148764
5256195260,11576651
5256090933,4804083
3804038514,3904521
5032277830,8429897
7716863025,10289062
3235011366,5689507
273918569,10565936
2320177385,1154533
5751040447,1254731
6671398292,7514463
2466180112,10160053
7326031649,320548
524006377,293571
2309075319,6780122
9729320051,11783647
1609010328,4094137
7313006420,2917948
7733506841,3031489
7017297426,44899
7412012640,1959110
7017427587,10281438
9703067559,11755465
6684011288,8136630
7807228172,11022087
5405992384,10055177
2304057228,2147059
7325173915,11612398
7722474997,11020567
7701728400,2391895
2466103943,5467470
9731046840,11063890
7805731302,10760287
1435286188,8857104
7810094391,3793052
7455000279,3263191
5249129379,8062641
7727831064,8453929
6730061624,1185234
9102216968,9893834
7751065300,10343212
9703135375,12107596
1215209389,9702202
7106026403,9252079
7721653954,609636
9718005160,9736645
7719419650,9327596
7017347525,8334858
3906954146,9088315
7813636677,11069297
3443098512,1993814
7707438225,11258795
7731457187,8154901
3525426010,10705679
1400013415,11937574
5003104085,7676729
5024067275,3408811
7721620324,3322004
3305794280,9411600
2308250102,10413405
2536322035,11253182
725015445,8978537
7727421893,11062342
7206035024,3679796
1516610259,3858722
8904055255,1182571
1215141500,3749298
7701682812,6573475
7116014485,7035845
7728391722,10479869
6670390653,7744116
8616012946,11047187
7723647360,3804717
9729336573,12053911
5190016703,7726820
1686005869,11790359
9701201110,11809235
7720902502,12223393
1655398120,10533623
4212028365,4022041
9725078963,11810817
5505000795,6926668
6629003208,6985736
9701191159,11730319
7202016670,6182248
7733648606,599254
2221194887,1563319
6658170059,4857972
7702680800,2483826
2922009941,11591085
6165183050,7984309
6165235118,12094525
1660265252,9649161
7724349670,9590206
1515919527,4123372
7202207219,1220532
6163130769,7989975
9701197263,11779990
7718811520,1383842
277114640,2803323
5048005158,5981904
256995980,9602169
6501191100,92847
9701246143,12150576
4824091758,10170555
7842112170,9827648
3413010687,1956511
2319045049,3262111
3702149712,9700142
3907027747,5778895
7732519887,183481
6318010428,9553623
7730258083,11356304
7704419457,10248768
7701769936,1171664
2367000898,10512343
4205235057,1586239
5408184794,6066933
9709062042,11327514
2463257800,8797281
9727045530,12254425
2310112974,8624695
2311109170,2241252
2312287553,11166397
2309149440,9613670
2312254798,10013705
5916013134,6160684
2464038939,5459150
2459019994,9578461
1434052010,11091448
2465124980,9202907
2464254778,8047812
7718894438,7320210
7705778297,5597403
2443025551,2120471
2466282139,11195689
2461124379,4409898
2465155201,9983417
7715799433,4690857
8602196796,7531500
2465340116,11600323
9722055943,12273489
7704795148,464276
6606014468,6993511
3851005516,976775
700008076,12090463
1435229373,1061583
5008053412,4561618
7718850705,4123209
5262221052,1520214
6714000261,3399055
1435318545,10136652
3116006159,4012502
7810457849,9807779
9717108484,11726878
1655143876,720694
7839394895,4931771
3665070740,1697883
7534014154,3534696
7728026134,4660426
3123151750,4100427
3455052311,9813267
5407487482,7971784
7730279911,11864215
9103004557,8842227
7843315102,7473014
9718213756,12059464
8504004376,3812811
5259091967,3059081
7751215683,11778364
6165114459,3665240
6452922964,6401469
9111008322,9008056
9204568574,10568815
9102040672,8936567
9102220435,9988064
2301092633,9879736
9102190212,9317306
9102036147,8916471
9104002231,8973119
9203000073,8776798
9102028724,8871922
9102289395,12181820
9102233201,10343185
9102039469,8930419
2312169359,4876535
7801301228,9631873
5615012497,7269264
7806154383,1286588
5112301742,5881931
3917508658,3251949
4205403294,11774623
5022055355,10551148
7751060214,10323016
5250057802,7843617
6623106711,8982452
7707487712,12147935
5024186473,10734382
2723206180,11073286
7704354947,9735375
3208004031,5669723
9728089473,12113617
9102021253,8803184
2312306326,11729172
2311152257,7763476
2309095442,1185133
2321015877,397557
2312261996,10270063
2360009228,9725161
2311317879,11570211
2315121595,6272220
2311159502,8056964
2336018535,6321924
9723141458,11789770
4909063020,1944744
4253011988,7674926
4202049359,9253506
4205066257,382222
4205304776,9129988
4253025099,8935523
9723182574,12056994
5013050664,4030990
7743927888,8576058
2466177889,10042555
2223620957,10436150
5451202390,5987492
4501212814,10098031
4501191811,8396044
3808058790,9048277
6518009282,10185189
2013428781,3180130
4632220287,9918144
4632046085,468417
4631000190,1040878
4253007903,1434574
7413014914,718669
1661049543,9808990
4825130255,10745155
9721139911,11653857
7810412735,7784573
7806120578,5077559
7813660616,11770515
7805148651,1984359
7841007631,6267979
7715866954,4436188
8603182387,4685538
9724084266,11861056
1840092672,11180984
9719034365,12054473
2625040191,9316117
9722016380,11778829
9731108479,12079927
1514014211,9660738
6670417440,8350483
7713495006,12048716
3304015780,755020
7721506798,3552928
7723374071,9053125
2331015643,5434332
9723202510,12206446
5259113032,8733680
7602120675,9551185
9724070993,11773525
9727031671,12150962
5107912619,3964947
9721022543,9984070
7814562403,7742234
7810080504,2842852
7826157671,3964701
7726688647,328722
7610119095,9757422
9102020605,8803062
9724074035,11793697
6658473007,9281538
6330061669,8480861
2301084030,8157322
7713468958,11072036
7810410939,7755502
7840438730,122728
7716679636,3266002
1840014882,7762359
7811479098,3452135
9710084160,11353077
7802808155,7566545
7807175361,10342840
2312291648,11296865
7701780217,3949908
7727299354,9904606
6315630399,2279432
2221067423,1467188
9702039291,11730149
5404094243,11125893
9705174299,11900983
7842386407,2791389
7802610081,10084171
7814563044,7752951
7816581391,8418499
7810414281,7803038
7811602665,9662191
7802922210,11780221
7814236640,9246323
8904068712,693470
6163076649,2799142
5837011938,2691473
3804048745,7379099
5903033260,2629916
2465305721,8291400
7225005025,5376948
4712024168,533649
1657205817,9554653
3906958310,9167432
5029105728,1198888
7804576862,9911951
7325164727,10958773
7106083017,10721738
9726004001,11736215
5406365756,2347493
9406003506,12012637
9703128674,12071210
5257013995,2530650
3906301644,8142044
2223631966,11255357
2721249319,11466109
6367061513,4640165
274970508,11759853
6902033460,6456373
4613006383,10758043
7802944888,12267556
7728616951,4498515
9722000020,11565406
7725646242,5199436
268082783,10510143
7719158381,6684263
9403021271,12019132
608039298,9401679
5020050390,4391768
2319061160,9783522
3906395716,11427609
9701199158,11791204
7327051253,2269866
8614007845,1580609
263022100,9838509
7612048040,9999010
6684027224,10114032
9701156059,11275723
2001000078,413097
1840023076,8285409
3255501249,5444942
5407488800,8019499
2462065398,10986219
7729469065,9337078
2127026067,1513023
2130152914,9159287
3528314667,11296317
7806597096,11816787
268067023,8078162
5406582398,9181926
5017094729,7475871
1656105584,10869885
6141048510,9363121
7722458603,10678286
7721821503,8337980
7813595195,8770144
3123334023,8197877
5260448756,10404823
7104084865,11410938
9723138462,11775846
4825087899,222506
6950188979,8910685
3652007325,3932305
9727022846,12080001
5610049214,4570447
5031113772,9090620
3917022667,682325
3804053255,9197755
3804033763,5987704
5001125442,10972566
5022052227,10048652
3906261141,68895
257005956,3273839
7806319557,3662641
7704560160,1866143
6155065795,7689745
3250066063,5641012
5074029726,3692482
7735199480,12170281
9731066839,11356024
9704017631,11327755
4345074723,4432417
7722862936,8942001
7814485325,3504123
6167072780,2660950
7743422076,12220622
6147000917,6964129
7327090848,10978971
9704165830,11949280
7751044082,10207469
7839456862,140500
2465182389,10699594
6141046190,8602391
7733272590,9645784
5259007355,2408277
2463256250,8554114
5032029202,4061058
2320209044,7684134
7838397830,5429364
5821402397,539053
7716671732,4084987
562005945,225224
1648039659,9051944
5403323123,4119641
2223631148,11206720
7203328537,8972163
1901128463,9576490
7816447928,2637908
3257500000,8433217
7709997500,10184164
5518007340,2043661
6161085327,10735818
274925865,10176581
5032234040,9683314
6449101728,11744648
7704512223,4657377
7807080991,9237614
7801712235,11846802
5190112809,6894354
5406818050,11738048
9731006501,10742332
2371000851,7819383
6950194147,9811090
7707604401,4964938
7743140804,9632414
3525356732,9420044
3808174099,3630884
9701170014,11509283
7203184211,1602744
7805619205,8089551
4401186409,10649298
5404089726,11034064
7842108752,9764805
9704104595,11728458
7743226956,10386829
7805446048,136159
7805770372,11413849
7709534245,3613856
510010310,5439246
3128055930,5781559
3128086222,897233
5047181898,9662391
3019009676,8216986
7705657648,1939997
9109000710,8767434
7709952115,8478093
6234150570,9501247
6372021844,8396171
278214580,8794928
2533007317,5430606
1511027156,9825295
1435317647,10113188
3662249210,10237283
7707396423,10418919
7842466003,1605380
7842106071,9735356
6002004428,6136925
4101142344,3312975
7446049334,2006430
9102206230,9660045
7456000698,4009739
4909129513,11015308
7444060237,3892446
516009938,1699589
6311160495,9438831
1656103160,10718787
9705198860,12161876
7702452152,10840168
7714450826,11111909
3906159645,5959049
6439087947,9210972
7751156090,10928530
7323004140,7022507
6165167732,2537409
4704075514,4074633
5260428213,9815673
9110022268,10668971
5904999346,8549029
7724908262,8330194
9722049869,12214730
2308265050,11015980
3120100228,8493387
5259071819,1083276
7810973762,12135235
2102002410,119378
1816001402,344444
608014688,1080713
7602047680,3169349
7840404386,5282658
8901024971,5254875
7536177250,11092487
7723382403,9138981
9704116375,11768911
7719498469,11163681
105027747,4883042
6504026591,7004934
603003040,248645
7733333772,10873438
6230039620,6081903
8602201830,7792311
7206024336,7033584
4703079523,371866
7802702487,11240366
6234176258,10590055
1215076675,5099594
7708567079,4918307
3301033301,9094871
5431106280,5986565
2502033250,6229439
5406420870,155464
263009652,3315886
5404432220,5160363
3025002478,2572851
5002080787,5397538
273944537,11791300
2721109181,5666783
2724085411,1439762
3701047281,1544452
7743114346,9353280
7802822488,7862910
6454084860,2591997
5405455478,513151
7728900666,9005710
7702820328,8046222
2723161645,7916107
2130045775,1478885
7709914053,7415997
6658460625,8871435
4202051862,10163253
5034058375,11193644
4205234624,1585845
9201527690,10969319
2508069743,1197398
6232006282,680841
8601026657,3372664
7811321390,3183572
5040069664,5348801
9729346959,12182187
6317069891,5982927
6166096107,8643099
5010036580,622543
3811450461,10427251
7805088378,1923496
2539054320,5369861
5029257583,11387119
3123424799,10420624
7611996807,9651731
7801661809,10980890
7714299854,2906374
7727801302,7837883
2204054375,5044362
1658049374,385163
7820023103,7048926
2631038458,5223136
6678100645,10976662
7720905341,12244940
7815022577,6376168
608022400,7819584
7816741687,12190356
2311309772,11403149
7839015191,1120201
7725837504,8710846
5050116433,9098925
7840101198,11901337
7719897463,8967857
7719885690,8711131
4027144984,11457999
3528092830,3789597
9725043495,11507747
7743403355,12055743
5405071087,11790248
7722409324,10350899
2002002367,5976773
2631030829,2665197
7751012718,9501047
522017341,3814579
4307011419,5208757
4345005529,7083421
2311262468,10744406
7716532792,4764614
7727767563,111851
5903118362,9417079
3443142112,10960455
7726445034,10880671
7810738462,10792852
6165156508,4343335
9728014020,11413138
2464116626,9026653
5504043588,9109659
3123438858,10706739
5262390607,12124815
3907000135,5823194
9723141232,11788606
6672185931,2361276
1831175611,9409527
3663070858,4379127
7804583852,10014952
5040061418,3447634
5002004024,9246347
9701235102,12066722
7704592660,4861602
7805426517,3051807
7612046808,9342499
5406999230,10975030
7447268762,10054421
5226014364,8083828
4217152045,7764976
7726604125,5578192
3525271359,1291292
4825060880,5651402
4217122643,2474416
2801170350,2256525
277126691,7707381
1200005209,11815760
7810998446,8591965
5408277537,4726563
7725127342,3071251
1650103326,2370948
7727272987,9497507
7710695906,490179
7719417526,9291373
3662235948,9902011
2373003784,7891463
7710573626,5044746
7723436264,9666154
7801613548,8113170
2464256334,8138607
5610213489,9247682
7717161692,9148335
7710457250,2724882
7704442569,10337223
5610151419,7702703
7726761368,8946489
9723095900,11211211
7722387769,10063349
5262325157,9444755
7725292307,9458677
1628006045,1120586
2461024536,5451463
7719436039,9587131
5050092278,713055
7203241879,1493967
7813292426,10420009
2635098585,4487703
9102000581,8721387
7842163129,10799932
7726456050,11096992
541026038,218965
5040116466,9262537
9718163463,11420989
2460092251,9451369
2904026310,8603598
9714005106,12113855
4900004654,5947773
5406043251,6053841
1647011192,1307915
4501175947,953997
5833006581,9833924
277120442,2203849
411162505,7668134
4825100282,8864833
4825100290,8865629
4825038330,3364969
276917147,9957769
4826100479,8216489
3442091754,6061458
6658128875,6977128
7813412109,4062348
6912011988,9921907
7814417685,5053176
6671199547,11746079
4825127816,10415972
6163104536,3660653
9723141923,11791255
9704176060,11988891
6230049065,1380341
9703150398,12220180
7446048965,2005237
7727485833,11785227
5007080389,1482167
6445001480,6316214
7722855801,8860937
7734414569,10744328
267016107,680220
3810060162,9417217
1901056410,365603
1215060925,5104107
6623085268,1074126
7727851825,8999748
7810382463,9422164
5008045362,174815
7743378275,11814764
6949107196,9467862
1434000485,4989653
6319249314,11426365
7104504693,430592
2308237366,9930825
6633024786,9693646
7813184156,4893056
4027064619,512808
9719052540,12220713
7811242557,9459325
5262283965,7535600
6446011681,2541336
7807079481,9220452
7722483335,11217144
9701085513,10346460
5410057666,9709366
7720650950,11486921
7000005330,12146839
7726444150,10863928
7727470812,11651702
7716851502,10145545
7810750780,10947191
7810373780,9354815
6319167855,7668924
7202204320,2447032
7704493443,11051545
9723199842,12185164
7718608341,6558290
1659113583,1738030
7723881843,8078747
7743407600,12087116
3906292083,8112894
5501184848,10391720
1433027364,923239
7725360758,10136250
5020085964,11047376
7733416210,12220151
7802577645,9749803
7814648869,9723371
5402056130,11141192
5074068588,11538608
5009114989,10691883
7721809048,8159177
3528184270,254618
326496419,3176119
2632083929,2889438
3849094766,12162107
7733590667,5050417
6670486980,11138898
5040157254,10788835
7733271597,9638572
562066433,6186018
5234003052,7197639
9403008030,12013257
1611290305,9291007
7203358059,9430504
5027304710,11818878
3804051522,8237128
7536155915,9554153
6154568429,2898735
3664237450,10770412
4632102526,5255183
7720740932,2186251
6318234481,8011639
1658179870,9255663
7721024226,3093096
4025461000,11837033
3443097300,976559
1651046310,3787060
5835025773,2559765
2368003411,1010014
2130123663,7986688
7816095810,4954431
6820019610,4661205
2315100323,3611900
5040120896,7703508
7729527775,1863102
7707481990,12077045
9701042975,9793754
7702426723,10452614
5007098202,9789512
6317061349,2341807
9728088367,12103420
2636219761,11743917
5024138342,8012619
9722024590,11884765
2311124436,4683516
6714031020,779762
7802655420,10551164
7804488359,7409098
7839038336,9262400
7814709448,10429258
7723662947,2754494
7705185755,8522954
7604357870,11078200
107030505,9693955
2311348348,12157357
6518009067,9320632
5904062514,2595664
3017055684,4194642
9102056626,8991097
7713799678,8951247
5029171030,7872910
5029105453,5965326
3525369523,9635791
6670350971,2139795
9718179093,11676935
3257023679,8916007
5047194167,10093483
6340007269,2951321
7716787737,8904838
5752079359,10749155
2222850771,9903818
105037625,4871397
3906963038,9251246
6950240594,11329289
571003197,7992596
7206061592,11779498
7725375056,10235301
2339000913,908267
6311162735,9601814
2918009674,4120310
6952026613,4199010
542035645,8236913
7840505384,8488972
7811734848,11112721
6732028326,409396
7328044026,7014824
5020077378,9027933
2367000802,10486968
5032364793,12236063
3811042751,9301531
3666183730,8032370
7722333347,9305838
6316172423,2580086
2130041837,3002834
5047275271,12161389
7807130184,9829194
7728881702,8581663
5407976130,11136296
3329078990,9001885
523013205,3841778
1661001573,6733332
2311348122,12151644
7804663667,11221593
5047193100,10055492
5948061388,11376131
6609010430,1520291
5250071243,10908782
3102014449,9115301
2635243465,11177555
105018340,4870747
3123022240,1094079
6684027070,10097905
6230125252,12168706
2116494120,3057587
5503214223,1141081
7302015052,7019049
2369003439,9056476
1801005524,546119
7113065820,3021275
3804054185,9479745
6684024431,9743690
9717017011,9639417
9702014145,11251125
6018008770,6099177
4823021927,846145
4630022674,5106204
3801110716,2920284
